timestamp,transaction_type,amount,origin_balance_before,origin_balance_after,destination_balance_before,destination_balance_after,transactions_last_hour,is_foreign,new_device,is_fraud
2025-03-19 14:45:26.095676,DEBIT,334.38,1398.36,1063.98,970.57,1304.95,0,0,0,0.0
2025-02-27 11:45:26.095678,DEBIT,5593.46,682.26,13.0,0.0,4558.12,6,1,1,1.0
2025-03-17 07:45:26.095680,PAYMENT,325.87,1899.7,1573.83,1974.42,2300.29,0,1,0,0.0
2025-03-24 09:45:26.095683,PAYMENT,274.34,294.95,20.61,719.59,993.93,0,1,0,0.0
2025-03-07 11:45:26.095685,PAYMENT,808.0,312.95,-495.05,2344.47,3152.47,0,0,0,0.0
2025-03-04 01:45:26.095687,TRANSFER,577.9,4208.05,3630.15,1203.11,1781.01,0,1,0,0.0
2025-03-23 05:45:26.095689,CASH_OUT,9869.09,2410.58,8.81,0.0,4825.53,3,1,1,1.0
2025-03-06 00:45:26.095691,CASH_IN,241.33,304.33,63.0,3121.77,3363.1,1,0,0,0.0
2025-03-20 02:45:26.095693,CASH_IN,344.35,1927.54,1583.19,1853.27,2197.62,0,0,0,0.0
2025-03-17 12:45:26.095695,PAYMENT,836.59,1785.57,948.98,1215.92,2052.51,2,0,0,0.0
2025-03-24 23:45:26.095697,CASH_OUT,116.27,1102.7,986.43,738.01,854.28,0,0,0,0.0
2025-03-23 07:45:26.095699,TRANSFER,895.91,2521.48,1625.57,2558.51,3454.42,0,0,0,0.0
2025-03-06 19:45:26.095701,CASH_IN,440.98,3429.23,28.12,0.0,3380.01,9,0,1,1.0
2025-03-06 00:45:26.095703,DEBIT,683.07,1365.73,682.66,1149.94,1833.01,1,0,0,0.0
2025-03-15 01:45:26.095705,DEBIT,52.92,1561.91,1508.99,2039.05,2091.97,1,0,0,0.0
2025-03-18 15:45:26.095708,DEBIT,513.54,1164.2,650.66,2106.53,2620.07,0,0,0,0.0
2025-03-22 07:45:26.095710,TRANSFER,89.14,2578.18,2489.04,2568.04,2657.18,0,0,0,0.0
2025-03-17 21:45:26.095712,CASH_IN,1077.88,1625.81,547.93,565.77,1643.65,1,0,0,0.0
2025-03-02 16:45:26.095714,PAYMENT,178.51,1685.56,1507.05,2032.75,2211.26,0,0,0,0.0
2025-02-28 02:45:26.095716,CASH_IN,251.34,785.87,534.53,4192.68,4444.02,2,1,0,0.0
2025-03-11 06:45:26.095718,DEBIT,3323.92,5062.0,12.21,0.0,2275.74,4,0,1,1.0
2025-03-21 14:45:26.095720,CASH_OUT,319.71,1610.58,1290.87,2044.37,2364.08,0,0,0,0.0
2025-03-04 21:45:26.095722,PAYMENT,3252.93,3050.88,9.87,0.0,2664.54,5,1,1,1.0
2025-03-11 03:45:26.095724,TRANSFER,286.73,2398.2,2111.47,2164.23,2450.96,1,0,1,0.0
2025-03-16 04:45:26.095727,DEBIT,263.61,1839.45,1575.84,111.06,374.67,0,0,0,0.0
2025-03-26 22:45:26.095729,TRANSFER,491.73,1443.95,952.22,3957.19,4448.92,0,0,0,0.0
2025-03-11 05:45:26.095731,TRANSFER,134.92,270.54,135.62,1619.98,1754.9,0,1,0,0.0
2025-03-13 09:45:26.095733,PAYMENT,618.91,3465.1,2846.19,2153.55,2772.46,1,0,0,0.0
2025-03-06 08:45:26.095735,PAYMENT,763.19,100.43,-662.76,1605.7,2368.89,0,0,0,0.0
2025-03-23 00:45:26.095737,CASH_IN,665.9,2742.23,2076.33,2632.01,3297.91,0,0,0,0.0
2025-03-26 02:45:26.095739,DEBIT,692.98,3494.74,2801.76,897.78,1590.76,1,0,0,0.0
2025-03-24 08:45:26.095741,PAYMENT,77.46,2420.61,2343.15,68.6,146.06,0,0,0,0.0
2025-03-20 07:45:26.095743,CASH_IN,361.51,2005.67,1644.16,1359.0,1720.51,0,0,0,0.0
2025-03-24 13:45:26.095745,DEBIT,431.88,1406.13,974.25,2075.16,2507.04,0,0,0,0.0
2025-03-12 08:45:26.095747,PAYMENT,936.34,1814.75,878.41,1084.06,2020.4,0,0,0,0.0
2025-02-28 09:45:26.095749,DEBIT,325.61,10.15,-315.46,694.31,1019.92,0,0,0,0.0
2025-03-09 09:45:26.095752,DEBIT,190.52,2266.81,2076.29,1918.14,2108.66,0,0,0,0.0
2025-03-23 06:45:26.095754,TRANSFER,198.81,3577.23,3378.42,386.92,585.73,0,0,1,0.0
2025-02-28 00:45:26.095756,CASH_IN,301.64,691.42,389.78,2675.23,2976.87,1,0,0,0.0
2025-03-27 01:45:26.095758,CASH_OUT,146.94,2027.58,1880.64,1125.23,1272.17,0,0,0,0.0
2025-03-03 12:45:26.095760,DEBIT,790.61,1844.81,1054.2,2096.91,2887.52,0,0,0,0.0
2025-02-26 09:45:26.095762,DEBIT,29.13,2468.97,2439.84,106.63,135.76,0,0,0,0.0
2025-03-26 05:45:26.095764,PAYMENT,633.81,1195.35,561.54,3124.11,3757.92,0,0,1,0.0
2025-03-22 16:45:26.095766,PAYMENT,172.28,262.82,90.54,2062.64,2234.92,0,0,1,0.0
2025-03-08 04:45:26.095768,CASH_OUT,952.1,319.64,-632.46,2236.37,3188.47,0,0,1,0.0
2025-03-21 11:45:26.095771,DEBIT,417.15,1477.58,1060.43,48.76,465.91,1,0,0,0.0
2025-03-11 04:45:26.095773,CASH_OUT,356.27,3164.09,2807.82,600.49,956.76,1,0,0,0.0
2025-03-01 02:45:26.095775,CASH_OUT,5013.87,2596.49,23.39,0.0,2397.38,9,0,1,1.0
2025-02-27 00:45:26.095777,TRANSFER,197.81,1978.2,1780.39,200.71,398.52,0,0,1,0.0
2025-03-20 21:45:26.095779,CASH_OUT,672.66,954.4,281.74,747.64,1420.3,0,0,0,0.0
2025-03-13 11:45:26.095781,DEBIT,355.5,1756.9,1401.4,2406.03,2761.53,0,1,1,0.0
2025-03-16 14:45:26.095783,CASH_IN,321.62,1957.25,1635.63,772.97,1094.59,1,0,1,0.0
2025-03-24 00:45:26.095785,CASH_IN,473.73,1218.1,744.37,1948.55,2422.28,0,0,0,0.0
2025-03-09 01:45:26.095788,PAYMENT,173.1,1275.21,1102.11,507.53,680.63,1,0,0,0.0
2025-03-20 06:45:26.095790,PAYMENT,442.73,3964.23,3521.5,2221.02,2663.75,0,0,0,0.0
2025-03-17 19:45:26.095792,CASH_OUT,5766.65,123.77,41.84,0.0,756.79,3,1,1,1.0
2025-02-25 10:45:26.095794,PAYMENT,192.62,3489.3,3296.68,2212.66,2405.28,0,0,0,0.0
2025-03-24 07:45:26.095796,PAYMENT,827.39,422.69,-404.7,4096.19,4923.58,0,0,0,0.0
2025-03-16 04:45:26.095798,DEBIT,744.79,4411.67,3666.88,858.02,1602.81,0,0,0,0.0
2025-03-01 08:45:26.095800,CASH_IN,56.37,1584.4,1528.03,706.46,762.83,0,0,0,0.0
2025-03-24 20:45:26.095802,DEBIT,103.13,2698.08,2594.95,2867.1,2970.23,0,0,0,0.0
2025-03-14 02:45:26.095804,PAYMENT,752.57,1011.96,259.39,1577.75,2330.32,0,0,0,0.0
2025-03-23 04:45:26.095806,CASH_OUT,729.36,1749.47,1020.11,96.41,825.77,1,0,0,0.0
2025-03-09 13:45:26.095808,CASH_IN,686.91,1797.18,1110.27,1907.18,2594.09,0,0,0,0.0
2025-03-16 19:45:26.095811,PAYMENT,71.92,2908.43,2836.51,1759.86,1831.78,1,0,0,0.0
2025-03-05 06:45:26.095813,CASH_OUT,1048.59,942.36,-106.23,740.86,1789.45,1,1,1,0.0
2025-03-03 16:45:26.095816,CASH_OUT,273.5,1953.81,1680.31,694.62,968.12,1,0,0,0.0
2025-03-22 18:45:26.095818,CASH_OUT,571.84,2277.82,1705.98,2542.37,3114.21,0,0,0,0.0
2025-03-14 09:45:26.095820,TRANSFER,3760.68,1008.05,29.63,0.0,889.81,9,1,1,1.0
2025-03-08 05:45:26.095822,PAYMENT,9523.21,1833.42,20.99,0.0,1122.69,7,1,1,1.0
2025-02-25 22:45:26.095824,CASH_IN,537.55,1003.81,466.26,569.99,1107.54,0,0,0,0.0
2025-03-08 04:45:26.095826,PAYMENT,624.75,2832.16,2207.41,2538.64,3163.39,0,1,0,0.0
2025-03-23 14:45:26.095829,TRANSFER,476.86,2545.93,2069.07,1186.23,1663.09,1,0,0,0.0
2025-03-25 06:45:26.095831,CASH_IN,141.02,2325.47,2184.45,822.81,963.83,1,0,0,0.0
2025-03-05 18:45:26.095833,DEBIT,195.6,2993.58,2797.98,1417.83,1613.43,0,0,0,0.0
2025-03-23 08:45:26.095835,PAYMENT,509.77,3870.78,3361.01,2084.98,2594.75,1,0,0,0.0
2025-03-17 14:45:26.095837,DEBIT,76.29,512.74,436.45,3341.66,3417.95,0,0,0,0.0
2025-03-11 20:45:26.095839,CASH_IN,605.05,5333.2,4728.15,1921.12,2526.17,0,0,0,0.0
2025-03-03 05:45:26.095841,DEBIT,544.63,2589.69,2045.06,3852.02,4396.65,1,1,1,0.0
2025-03-04 05:45:26.095843,PAYMENT,537.33,1248.28,710.95,2377.67,2915.0,1,0,1,0.0
2025-02-28 09:45:26.095845,PAYMENT,798.83,5449.41,48.53,0.0,1326.98,9,0,1,1.0
2025-03-17 16:45:26.095848,PAYMENT,810.96,1377.42,566.46,2569.26,3380.22,0,0,0,0.0
2025-03-26 02:45:26.095850,CASH_IN,642.43,183.37,-459.06,2264.36,2906.79,0,0,0,0.0
2025-03-15 09:45:26.095852,DEBIT,991.39,1235.26,45.95,0.0,3040.04,5,1,1,1.0
2025-02-28 20:45:26.095854,PAYMENT,1120.56,1163.22,42.66,2384.34,3504.9,1,0,0,0.0
2025-03-03 07:45:26.095856,CASH_IN,436.76,3627.41,3190.65,1636.72,2073.48,0,0,0,0.0
2025-03-04 20:45:26.095858,CASH_IN,99.71,1830.82,1731.11,922.88,1022.59,1,0,0,0.0
2025-03-22 16:45:26.095860,CASH_IN,272.49,2150.13,1877.64,1661.84,1934.33,1,0,0,0.0
2025-03-18 22:45:26.095862,PAYMENT,47.33,2095.38,2048.05,278.41,325.74,1,0,0,0.0
2025-03-26 05:45:26.095864,PAYMENT,907.83,3749.19,2841.36,1304.47,2212.3,1,0,0,0.0
2025-02-28 15:45:26.095866,PAYMENT,824.13,1516.14,692.01,84.43,908.56,0,0,0,0.0
2025-03-07 16:45:26.095868,CASH_OUT,721.84,1692.46,970.62,2049.81,2771.65,0,0,0,0.0
2025-02-26 09:45:26.095870,PAYMENT,4486.45,966.98,32.76,0.0,3166.38,8,0,1,1.0
2025-03-16 21:45:26.095873,PAYMENT,874.5,1368.94,494.44,1878.62,2753.12,0,0,1,0.0
2025-03-11 08:45:26.095875,CASH_IN,3887.4,2787.74,14.31,0.0,1732.28,6,1,1,1.0
2025-03-24 20:45:26.095877,CASH_OUT,626.8,3092.98,2466.18,1157.7,1784.5,0,0,0,0.0
2025-03-05 23:45:26.095879,CASH_IN,1718.58,4549.75,21.7,0.0,3197.64,9,1,1,1.0
2025-03-09 12:45:26.095881,DEBIT,2835.1,1843.91,15.64,0.0,3137.8,10,0,1,1.0
2025-03-03 06:45:26.095883,TRANSFER,635.02,1604.35,969.33,226.43,861.45,1,0,0,0.0
2025-03-05 01:45:26.095885,DEBIT,424.34,2595.74,2171.4,1806.29,2230.63,0,1,1,0.0
2025-02-26 15:45:26.095887,CASH_OUT,314.09,1296.71,982.62,1890.24,2204.33,0,0,0,0.0
2025-03-21 13:45:26.095889,DEBIT,549.5,1038.91,489.41,1253.44,1802.94,0,0,0,0.0
2025-03-14 22:45:26.095892,PAYMENT,476.75,2485.39,2008.64,138.85,615.6,0,0,0,0.0
2025-02-27 07:45:26.095894,PAYMENT,2412.94,1412.26,7.65,0.0,1329.77,6,0,1,1.0
2025-03-14 11:45:26.095896,CASH_OUT,676.75,1565.71,888.96,1706.7,2383.45,1,0,0,0.0
2025-03-07 19:45:26.095898,TRANSFER,287.69,2908.53,2620.84,531.78,819.47,0,0,0,0.0
2025-03-11 01:45:26.095900,DEBIT,133.43,2465.17,2331.74,871.75,1005.18,0,0,0,0.0
2025-02-28 16:45:26.095902,CASH_OUT,2914.17,5000.8,37.72,0.0,3176.43,8,1,1,1.0
2025-03-08 21:45:26.095904,CASH_OUT,812.79,3382.73,2569.94,1999.09,2811.88,0,0,1,0.0
2025-03-20 06:45:26.095906,TRANSFER,2714.61,848.99,14.54,0.0,1104.36,7,0,1,1.0
2025-03-03 10:45:26.095908,DEBIT,479.39,1400.36,920.97,2574.57,3053.96,1,0,0,0.0
2025-03-26 03:45:26.095910,TRANSFER,6526.67,59.24,31.81,0.0,2885.05,10,0,1,1.0
2025-03-25 11:45:26.095912,CASH_OUT,513.21,540.51,27.3,914.35,1427.56,0,0,1,0.0
2025-03-22 00:45:26.095915,PAYMENT,659.06,3893.33,3234.27,3325.39,3984.45,1,0,0,0.0
2025-03-12 18:45:26.095917,PAYMENT,642.67,1583.36,940.69,2084.85,2727.52,0,0,0,0.0
2025-03-01 12:45:26.095919,DEBIT,404.25,79.16,-325.09,564.32,968.57,1,0,0,0.0
2025-03-03 05:45:26.095921,TRANSFER,654.78,920.81,266.03,963.57,1618.35,0,0,0,0.0
2025-03-25 00:45:26.095923,PAYMENT,210.52,207.53,-2.99,1768.68,1979.2,0,0,0,0.0
2025-03-23 00:45:26.095925,CASH_OUT,1980.37,796.2,46.0,0.0,1512.4,8,1,1,1.0
2025-03-13 16:45:26.095927,DEBIT,477.77,2005.58,1527.81,1525.16,2002.93,1,0,0,0.0
2025-02-26 23:45:26.095929,TRANSFER,391.78,1405.19,1013.41,1215.96,1607.74,0,0,0,0.0
2025-03-11 11:45:26.095931,DEBIT,1190.47,3047.72,39.35,0.0,1263.76,7,1,1,1.0
2025-03-20 16:45:26.095933,PAYMENT,1918.68,596.25,22.16,0.0,1688.92,9,1,1,1.0
2025-03-15 12:45:26.095935,TRANSFER,2708.78,3839.68,9.75,0.0,688.52,6,0,1,1.0
2025-03-24 11:45:26.095937,TRANSFER,248.11,1795.48,1547.37,890.21,1138.32,0,0,0,0.0
2025-03-08 12:45:26.095940,CASH_OUT,20.94,2687.45,2666.51,805.21,826.15,2,0,0,0.0
2025-03-03 19:45:26.095942,DEBIT,6.66,1219.71,1213.05,1576.67,1583.33,1,0,1,0.0
2025-03-10 21:45:26.095944,CASH_IN,423.78,3525.41,3101.63,1859.73,2283.51,0,0,0,0.0
2025-03-05 23:45:26.095946,TRANSFER,591.95,9.15,-582.8,2053.63,2645.58,0,0,0,0.0
2025-03-26 08:45:26.095948,DEBIT,1054.99,149.07,-905.92,1377.45,2432.44,0,0,0,0.0
2025-03-14 09:45:26.095950,CASH_OUT,486.45,545.72,59.27,3205.49,3691.94,1,0,0,0.0
2025-03-22 04:45:26.095952,PAYMENT,12.38,3763.9,3751.52,458.32,470.7,0,0,0,0.0
2025-03-10 10:45:26.095954,PAYMENT,2939.05,1644.38,9.23,0.0,1921.78,9,0,1,1.0
2025-03-03 21:45:26.095956,TRANSFER,875.41,577.41,-298.0,505.71,1381.12,1,0,0,0.0
2025-03-19 04:45:26.095958,DEBIT,295.16,1705.39,1410.23,1854.63,2149.79,0,0,0,0.0
2025-03-19 14:45:26.095960,PAYMENT,835.58,2258.0,1422.42,695.38,1530.96,0,0,0,0.0
2025-02-26 08:45:26.095962,TRANSFER,2220.56,384.42,49.6,0.0,3911.81,5,0,1,1.0
2025-02-25 14:45:26.095964,CASH_OUT,694.06,2239.35,1545.29,1068.83,1762.89,0,0,0,0.0
2025-03-07 06:45:26.095967,CASH_OUT,9551.9,1795.85,9.47,0.0,3158.31,4,0,1,1.0
2025-03-08 16:45:26.095969,PAYMENT,457.37,1241.21,0.09,0.0,590.45,7,1,1,1.0
2025-03-05 15:45:26.095971,TRANSFER,768.95,100.49,-668.46,3493.07,4262.02,0,0,0,0.0
2025-03-12 16:45:26.095973,CASH_OUT,471.59,3332.82,2861.23,146.5,618.09,0,0,0,0.0
2025-02-28 00:45:26.095975,TRANSFER,691.37,1296.8,28.1,0.0,1872.44,9,0,1,1.0
2025-03-02 13:45:26.095977,PAYMENT,469.81,2402.05,1932.24,3135.49,3605.3,1,0,0,0.0
2025-03-23 06:45:26.095979,TRANSFER,1007.29,2534.03,1526.74,88.58,1095.87,1,1,1,0.0
2025-03-01 18:45:26.095981,CASH_IN,900.48,2571.38,1670.9,1416.11,2316.59,1,0,0,0.0
2025-03-04 04:45:26.095983,TRANSFER,100.21,3399.39,3299.18,3370.06,3470.27,0,0,0,0.0
2025-03-04 06:45:26.095985,PAYMENT,2449.79,2619.85,23.44,0.0,1282.7,8,1,1,1.0
2025-03-15 20:45:26.095987,DEBIT,782.87,2207.63,1424.76,1812.35,2595.22,2,0,0,0.0
2025-02-26 13:45:26.095989,TRANSFER,493.48,1269.69,776.21,2477.96,2971.44,0,0,0,0.0
2025-02-26 07:45:26.095991,TRANSFER,494.6,1274.02,779.42,1536.06,2030.66,2,0,0,0.0
2025-03-01 08:45:26.095994,DEBIT,93.97,3013.78,38.49,0.0,3090.83,4,1,1,1.0
2025-03-06 23:45:26.095996,TRANSFER,2376.52,1764.83,19.01,0.0,2622.83,8,1,1,1.0
2025-03-16 19:45:26.095998,CASH_OUT,92.54,155.92,63.38,427.17,519.71,0,0,0,0.0
2025-03-11 13:45:26.096000,DEBIT,29.15,1483.71,34.41,0.0,2382.11,3,0,1,1.0
2025-03-04 20:45:26.096002,TRANSFER,122.68,1918.63,1795.95,1458.77,1581.45,0,1,0,0.0
2025-03-16 10:45:26.096004,PAYMENT,221.57,985.98,764.41,1464.52,1686.09,1,0,0,0.0
2025-03-02 00:45:26.096006,TRANSFER,271.67,3120.16,2848.49,1898.9,2170.57,2,0,0,0.0
2025-03-13 17:45:26.096008,DEBIT,247.36,2000.96,1753.6,2604.66,2852.02,0,0,0,0.0
2025-03-22 15:45:26.096010,DEBIT,806.14,44.19,-761.95,344.79,1150.93,1,0,0,0.0
2025-03-15 22:45:26.096013,DEBIT,227.86,1553.84,1325.98,3066.56,3294.42,0,0,0,0.0
2025-03-07 02:45:26.096015,CASH_OUT,927.86,1846.58,918.72,2992.69,3920.55,0,0,0,0.0
2025-03-15 17:45:26.096017,PAYMENT,354.81,3418.92,3064.11,741.15,1095.96,0,0,1,0.0
2025-03-15 23:45:26.096019,CASH_IN,1929.95,3375.74,48.61,0.0,4242.12,9,1,1,1.0
2025-02-25 11:45:26.096021,CASH_OUT,641.34,3617.13,2975.79,1291.92,1933.26,0,0,0,0.0
2025-03-13 18:45:26.096023,DEBIT,230.65,2563.83,2333.18,2180.74,2411.39,1,0,1,0.0
2025-03-18 15:45:26.096025,PAYMENT,401.57,1019.8,618.23,946.0,1347.57,2,0,0,0.0
2025-03-04 10:45:26.096027,PAYMENT,349.12,639.17,290.05,2483.4,2832.52,2,0,0,0.0
2025-03-26 08:45:26.096029,TRANSFER,611.73,948.94,337.21,966.05,1577.78,0,0,0,0.0
2025-03-26 07:45:26.096031,TRANSFER,1912.86,1901.2,42.01,0.0,2153.03,3,1,1,1.0
2025-02-26 04:45:26.096033,CASH_OUT,275.48,1962.29,1686.81,1642.48,1917.96,0,0,0,0.0
2025-03-23 23:45:26.096035,CASH_OUT,535.72,3543.45,3007.73,933.8,1469.52,0,0,0,0.0
2025-02-27 00:45:26.096037,PAYMENT,601.88,1618.48,1016.6,821.74,1423.62,0,0,0,0.0
2025-03-10 05:45:26.096040,PAYMENT,1055.01,1035.62,-19.39,769.66,1824.67,1,0,0,0.0
2025-03-20 11:45:26.096042,DEBIT,520.44,211.03,-309.41,2422.12,2942.56,2,0,0,0.0
2025-02-26 06:45:26.096044,TRANSFER,503.0,536.34,33.34,1037.26,1540.26,0,0,0,0.0
2025-03-20 09:45:26.096046,PAYMENT,628.52,534.94,-93.58,681.62,1310.14,1,0,0,0.0
2025-03-17 21:45:26.096048,DEBIT,842.01,2208.6,22.52,0.0,2437.15,4,1,1,1.0
2025-03-02 01:45:26.096050,CASH_OUT,17.65,4354.19,4336.54,2807.39,2825.04,1,1,0,0.0
2025-03-12 03:45:26.096052,TRANSFER,406.37,1273.83,867.46,1338.64,1745.01,0,0,1,0.0
2025-03-05 10:45:26.096054,CASH_OUT,6060.16,1139.38,6.09,0.0,1133.27,5,1,1,1.0
2025-02-28 11:45:26.096056,TRANSFER,870.07,2987.59,2117.52,760.68,1630.75,2,0,0,0.0
2025-03-05 00:45:26.096059,PAYMENT,285.9,2884.51,48.05,0.0,94.35,7,1,1,1.0
2025-03-05 14:45:26.096061,CASH_IN,6969.39,204.53,12.7,0.0,1204.14,7,1,1,1.0
2025-03-24 10:45:26.096063,CASH_OUT,155.44,3810.11,3654.67,3551.68,3707.12,1,0,0,0.0
2025-02-28 13:45:26.096065,PAYMENT,637.75,3591.65,2953.9,1255.05,1892.8,0,0,0,0.0
2025-03-23 00:45:26.096067,TRANSFER,619.81,1727.88,1108.07,27.12,646.93,0,1,0,0.0
2025-02-26 17:45:26.096069,CASH_IN,17.19,2040.88,2023.69,762.05,779.24,1,1,0,0.0
2025-03-15 16:45:26.096071,TRANSFER,800.01,629.43,-170.58,2784.77,3584.78,0,0,0,0.0
2025-03-21 21:45:26.096073,TRANSFER,1023.15,2378.63,1355.48,2166.21,3189.36,0,0,0,0.0
2025-03-05 04:45:26.096075,TRANSFER,481.26,2339.25,1857.99,1556.03,2037.29,0,0,0,0.0
2025-03-16 05:45:26.096078,TRANSFER,542.3,1269.92,727.62,1297.66,1839.96,0,0,0,0.0
2025-03-10 06:45:26.096080,CASH_OUT,5666.2,2968.32,24.63,0.0,2448.15,9,1,1,1.0
2025-02-27 09:45:26.096082,PAYMENT,162.1,2497.27,2335.17,1687.01,1849.11,0,0,0,0.0
2025-03-01 15:45:26.096084,DEBIT,169.68,6819.96,6650.28,1266.93,1436.61,0,0,0,0.0
2025-03-26 16:45:26.096086,PAYMENT,248.18,647.51,399.33,1622.6,1870.78,0,0,0,0.0
2025-03-22 13:45:26.096088,PAYMENT,1943.34,3999.36,42.65,0.0,1650.34,4,0,1,1.0
2025-03-21 10:45:26.096090,TRANSFER,510.32,721.53,211.21,473.19,983.51,0,0,0,0.0
2025-02-25 13:45:26.096092,CASH_OUT,2178.01,2791.17,30.68,0.0,1517.79,4,1,1,1.0
2025-03-04 11:45:26.096094,TRANSFER,409.86,1899.14,1489.28,1896.18,2306.04,0,0,0,0.0
2025-02-27 16:45:26.096096,DEBIT,338.13,1231.47,893.34,626.93,965.06,1,0,0,0.0
2025-02-26 18:45:26.096099,CASH_IN,352.46,2708.1,2355.64,2005.18,2357.64,2,0,0,0.0
2025-03-09 20:45:26.096101,DEBIT,269.44,2359.87,2090.43,2495.62,2765.06,1,0,0,0.0
2025-03-12 01:45:26.096103,CASH_OUT,271.87,1007.7,735.83,1909.41,2181.28,1,0,1,0.0
2025-02-28 12:45:26.096105,PAYMENT,100.28,1382.17,1281.89,826.02,926.3,0,0,0,0.0
2025-03-04 04:45:26.096107,DEBIT,432.9,4215.08,3782.18,1615.22,2048.12,0,0,0,0.0
2025-03-25 08:45:26.096109,TRANSFER,86.67,3543.42,3456.75,1684.17,1770.84,1,1,0,0.0
2025-02-27 04:45:26.096111,DEBIT,725.17,3440.69,2715.52,1739.15,2464.32,0,0,0,0.0
2025-03-23 00:45:26.096113,DEBIT,332.02,5528.31,5196.29,3288.02,3620.04,0,0,0,0.0
2025-03-18 10:45:26.096115,PAYMENT,464.18,617.35,153.17,110.33,574.51,0,0,0,0.0
2025-02-28 00:45:26.096117,TRANSFER,388.04,1408.38,1020.34,1748.2,2136.24,1,0,0,0.0
2025-03-09 17:45:26.096119,PAYMENT,426.77,2046.61,1619.84,1019.84,1446.61,0,0,1,0.0
2025-03-24 10:45:26.096121,PAYMENT,879.01,903.22,24.21,5.21,884.22,0,0,1,0.0
2025-03-08 20:45:26.096124,PAYMENT,94.55,2187.3,2092.75,9.52,104.07,0,0,1,0.0
2025-03-19 16:45:26.096126,TRANSFER,81.08,3951.47,2.4,0.0,2565.84,10,1,1,1.0
2025-03-24 12:45:26.096128,PAYMENT,535.81,2165.49,1629.68,184.98,720.79,0,0,0,0.0
2025-03-21 04:45:26.096130,TRANSFER,351.24,1305.96,954.72,1858.46,2209.7,0,0,1,0.0
2025-03-17 04:45:26.096132,TRANSFER,607.89,3015.36,2407.47,1657.77,2265.66,2,0,0,0.0
2025-03-05 00:45:26.096134,CASH_IN,714.97,1977.51,1262.54,470.3,1185.27,0,0,0,0.0
2025-02-28 06:45:26.096136,PAYMENT,168.1,1268.91,1100.81,2503.29,2671.39,0,1,1,0.0
2025-03-23 07:45:26.096138,PAYMENT,681.02,1076.75,395.73,82.15,763.17,0,0,0,0.0
2025-03-15 20:45:26.096140,PAYMENT,193.42,603.55,410.13,841.11,1034.53,0,0,1,0.0
2025-03-03 23:45:26.096142,TRANSFER,522.37,1568.26,1045.89,190.49,712.86,0,0,0,0.0
2025-02-27 19:45:26.096144,PAYMENT,128.93,1244.1,1115.17,2417.83,2546.76,0,0,1,0.0
2025-03-08 11:45:26.096147,DEBIT,539.64,287.72,-251.92,2920.25,3459.89,2,0,0,0.0
2025-03-23 02:45:26.096149,TRANSFER,493.74,2376.55,1882.81,1798.3,2292.04,1,0,0,0.0
2025-03-02 09:45:26.096151,PAYMENT,169.12,375.97,206.85,4547.11,4716.23,1,0,1,0.0
2025-02-28 05:45:26.096153,TRANSFER,92.48,3986.05,3893.57,2034.88,2127.36,0,0,0,0.0
2025-03-17 17:45:26.096155,CASH_IN,6624.7,2252.29,25.53,0.0,2983.82,7,1,1,1.0
2025-03-11 00:45:26.096157,CASH_IN,364.1,1608.78,1244.68,2707.83,3071.93,0,0,0,0.0
2025-03-06 13:45:26.096159,CASH_IN,803.61,3881.1,3077.49,693.2,1496.81,2,0,1,0.0
2025-02-26 11:45:26.096161,PAYMENT,336.98,2390.36,2053.38,1990.0,2326.98,0,0,0,0.0
2025-03-16 23:45:26.096163,CASH_OUT,890.65,2519.91,1629.26,339.66,1230.31,0,0,1,0.0
2025-03-05 17:45:26.096165,DEBIT,1281.15,1902.48,45.94,0.0,297.2,7,0,1,1.0
2025-03-24 03:45:26.096168,PAYMENT,941.82,1529.48,587.66,2810.65,3752.47,0,0,0,0.0
2025-03-25 06:45:26.096170,TRANSFER,552.31,2606.27,2053.96,480.03,1032.34,1,0,0,0.0
2025-03-18 00:45:26.096172,CASH_OUT,619.94,4286.03,3666.09,1720.08,2340.02,0,1,0,0.0
2025-03-25 07:45:26.096174,CASH_OUT,198.79,3129.39,2930.6,3457.85,3656.64,0,0,0,0.0
2025-03-19 16:45:26.096176,CASH_OUT,3819.81,4802.42,38.49,0.0,1392.0,8,1,1,1.0
2025-03-26 00:45:26.096178,TRANSFER,729.18,487.92,-241.26,2281.41,3010.59,0,0,0,0.0
2025-03-21 23:45:26.096180,PAYMENT,402.67,2288.63,1885.96,1473.74,1876.41,1,0,0,0.0
2025-03-01 02:45:26.096182,PAYMENT,140.2,575.54,435.34,1415.56,1555.76,0,0,0,0.0
2025-03-08 23:45:26.096184,PAYMENT,166.0,4237.16,4071.16,1571.5,1737.5,0,0,0,0.0
2025-03-09 10:45:26.096187,TRANSFER,165.96,74.15,-91.81,1521.0,1686.96,0,0,0,0.0
2025-02-26 02:45:26.096189,CASH_IN,634.81,3683.5,3048.69,2127.95,2762.76,1,0,0,0.0
2025-03-06 17:45:26.096191,TRANSFER,360.49,1638.23,1277.74,238.41,598.9,1,0,0,0.0
2025-03-10 15:45:26.096193,PAYMENT,366.32,1755.93,1389.61,2102.59,2468.91,0,0,0,0.0
2025-03-13 23:45:26.096195,TRANSFER,330.11,111.2,-218.91,146.91,477.02,0,0,0,0.0
2025-03-18 16:45:26.096197,CASH_OUT,940.79,3828.75,2887.96,4024.68,4965.47,0,0,0,0.0
